user_id,recommended_items
285, 2462740 359919 1905862 2347699 1577384 
902, 2796548 1477002 2708235 1611754 1754395 
948, 944929 547395 234562 2417124 2693107 
1183, 332186 1672211 1732848 1960885 2393265 
1286, 2019993 94359 1719014 671485 1456008 
1509, 2734091 2365695 2700734 2743555 882543 
1776, 400780 2254695 991784 1194156 714619 
1982, 2778525 1244196 1386412 657183 2791339
2742, 2778525 1244196 1386412 657183 2791339
3161, 2483915 1194156 1366496 710080 616398 
3256, 1980126 474884 1028530 131714 474639 
3375, 1053542 1098848 1709016 753656 1043597 
3547, 2778525 1244196 1386412 657183 2791339
3630, 2254695 2079417 401764 2517296 1402899 
3806, 1991583 1194156 2699064 2217966 474884 
4607, 2778525 1244196 1386412 657183 2791339
5112, 2778525 1244196 1386412 657183 2791339
5627, 2063661 2364561 1682878 2003483 573039 
5686, 961921 2819671 2428802 1997925 774505 
5738, 1053542 2389021 182233 2715611 981038 
5839, 2712481 1244196 698447 1127977 2229928 
6442, 2699064 1194156 2104587 2815537 349243 
7182, 333993 432949 899470 1021747 2494532 
7693, 2778525 1244196 1386412 657183 2791339
8316, 340260 69743 2738120 1206782 2142717 
9660, 1984977 2462740 359919 2831158 2364350 
9680, 1088244 2824282 1794308 936186 971721 
10044, 333909 2217966 2699064 2104587 2491275 
10316, 483919 536047 1091499 1706179 1386790 
10469, 1478910 2365695 1883195 1742573 2629285 
10470, 1904395 2104587 2298207 1136719 2365695 
10870, 2778525 1244196 1386412 657183 2791339
10956, 1984977 1291870 2108720 662019 2532737 
11027, 1946833 618918 95911 940364 600541 
11380, 964435 466800 131714 1710440 1760132 
11423, 2778525 1244196 1386412 657183 2791339
11805, 2192350 1786703 2767091 444402 2104587 
12046, 2254695 2104587 984114 2217966 1194156 
12097, 2002920 2646373 698447 2791339 940364 
12233, 2778525 1244196 1386412 657183 2791339
12593, 1728166 876326 2450794 2462740 1938039 
12626, 1307252 1514135 1756649 1206809 971063 
12630, 1194156 2699064 1206782 995582 2217966 
12671, 2404405 679564 1957151 485526 1415355 
12689, 2532737 1072031 1773328 2108720 2806644 
12750, 1179626 1785501 2104587 2715611 1194156 
12852, 11081 955462 2706476 481366 708575 
13715, 2778525 1244196 1386412 657183 2791339
14269, 2541195 2217966 474886 2365695 403737 
14624, 474639 1271851 1194156 2462740 474884 
14792, 1059396 2144357 2541195 547395 2417124 
14966, 107647 134617 1059409 107544 1501810 
15006, 359919 1726648 1023683 1194156 1674804 
15100, 1194156 2715611 474884 2699064 668824 
15549, 16356 2778525 2192384 789074 253240 
15611, 812000 940364 297502 1189044 323286 
16228, 2778525 1244196 1386412 657183 2791339
16874, 2217966 984114 2104587 1194156 640860 
16971, 1194156 2699064 2104587 984114 796430 
18097, 2438615 92714 2021391 940364 1730667 
18564, 1206782 1489556 984114 2499764 220676 
18796, 928387 1951319 2822823 1736719 1536293 
18994, 1814951 2704375 109603 1230153 333909 
19544, 2699064 1194156 2108720 55862 273098 
19679, 1194156 474884 1271851 2699064 1724905 
19704, 709488 484200 1533369 750317 1437485 
20101, 326147 1604145 731947 1059409 2062927 
20679, 474639 2087623 423967 2026844 600541 
20815, 399435 194313 698688 447985 378172 
20979, 907232 2027185 2040979 1441283 485102 
21195, 359919 338251 2085889 2462740 2796548 
21324, 2694047 208051 864908 2335787 1624059 
21578, 2778525 1244196 1386412 657183 2791339
21627, 2436810 1233541 2790015 68731 2767091 
21663, 1654085 2158833 1106124 2394961 706490 
21813, 604649 1598566 2254695 1984977 984114 
21835, 2459081 1679143 1836345 1489556 1647944 
22107, 447985 2770160 83460 359919 2700734 
22206, 731947 2146604 297502 451670 2491275 
22591, 2264926 1130782 2176686 1415680 2189310 
22728, 2778525 1244196 1386412 657183 2791339
23229, 2382371 1460788 2421164 2816640 2349522 
23361, 984114 2254695 616398 2104587 12147 
23459, 1350182 109948 1974596 2481279 2699064 
23667, 361957 2819671 1349217 2059944 536907 
23718, 2021532 474639 2469174 1242418 1313689 
24419, 2778525 1244196 1386412 657183 2791339
24465, 2365695 607638 2734091 2629285 2700734 
25906, 2217966 1362791 1194156 1059396 2144357 
26038, 607638 2417300 146360 1419906 1374336 
26658, 1221097 2217966 1291870 1519174 218126 
27187, 698688 796430 2574263 809911 230373 
27501, 2365695 403737 2767091 2254695 1194156 
27638, 410892 2203463 1120043 1912409 1313689 
27707, 1748655 1060409 297502 2532737 1726354 
27727, 474639 1395144 2217966 2397769 424433 
27845, 1984977 419497 2254695 1966241 1014969 
27931, 203144 1040838 457431 71047 2662280 
28232, 1901460 1776146 2700734 607638 1054887 
28739, 71878 1143366 640860 2464714 1194156 
28801, 572615 1194156 473889 2699064 474884 
28972, 76726 1464544 643240 2224778 889279 
29072, 170850 359919 2347699 1586641 1533369 
29146, 2248257 1939121 1847700 321021 1524022 
29212, 2796548 359919 2462740 2083881 12147 
29340, 731325 1113069 2002920 940364 443300 
29449, 1074013 1984977 1709943 2226110 1034114 
29519, 1984327 657183 784737 1244787 2713312 
30094, 91986 1291870 1455037 547395 1524413 
30368, 2778525 1244196 1386412 657183 2791339
30774, 2778525 1244196 1386412 657183 2791339
30910, 313851 2201592 2643410 2198723 1584071 
31318, 992590 724051 708380 1189044 2337857 
32111, 2778525 1244196 1386412 657183 2791339
32371, 1349217 2463730 541783 124879 1618214 
32434, 1864635 2727399 102303 2075379 1091513 
33119, 2778525 1244196 1386412 657183 2791339
33317, 952102 1878175 2080213 1177154 382629 
33492, 772984 2217966 1072781 253240 2104587 
33552, 2189476 282100 2283662 2023323 1083080 
33704, 474639 1984327 1179626 2087623 2026844 
35125, 1194156 2699064 2462740 474884 2347699 
35517, 1770012 2796548 835244 634598 158229 
35752, 2184369 660716 597887 2620066 769611 
